"year","rank","movie","tconst","distributor","theaters","gross","totalgross","releasedate","name","nconst","ordering","category","gender","ethnicity","isomerism","orientation","disability"
2019,71,"Crawl","tt8364368","Paramount Pictures",3170,39014193,39014193,"Jul 12","Sam Raimi","nm0000600",9,"producer","man","white","cis","straight","nondisabled"
2019,71,"Crawl","tt8364368","Paramount Pictures",3170,39014193,39014193,"Jul 12","Max Aruj","nm3552671",10,"composer","man","white","cis","straight","nondisabled"
2019,72,"Little Women","tt3281548","Sony Pictures Releasing",3308,37593127,108101214,"Dec 25","Saoirse Ronan","nm1519680",1,"actor","woman","white","cis","straight","nondisabled"
2019,72,"Little Women","tt3281548","Sony Pictures Releasing",3308,37593127,108101214,"Dec 25","Emma Watson","nm0914612",2,"actor","woman","white","cis","straight","nondisabled"
2019,72,"Little Women","tt3281548","Sony Pictures Releasing",3308,37593127,108101214,"Dec 25","Florence Pugh","nm6073955",3,"actor","woman","white","cis","straight","nondisabled"
2019,72,"Little Women","tt3281548","Sony Pictures Releasing",3308,37593127,108101214,"Dec 25","Eliza Scanlen","nm7340546",4,"actor","woman","white","cis","straight","nondisabled"
2019,72,"Little Women","tt3281548","Sony Pictures Releasing",3308,37593127,108101214,"Dec 25","Greta Gerwig","nm1950086",5,"director","woman","white","cis","straight","nondisabled"
2019,72,"Little Women","tt3281548","Sony Pictures Releasing",3308,37593127,108101214,"Dec 25","Louisa May Alcott","nm0017301",6,"writer","woman","white","cis","NA","nondisabled"
2019,72,"Little Women","tt3281548","Sony Pictures Releasing",3308,37593127,108101214,"Dec 25","Denise Di Novi","nm0224145",7,"producer","woman","white","cis","straight","nondisabled"
2019,72,"Little Women","tt3281548","Sony Pictures Releasing",3308,37593127,108101214,"Dec 25","Amy Pascal","nm1166871",8,"producer","woman","white","cis","straight","nondisabled"
2019,72,"Little Women","tt3281548","Sony Pictures Releasing",3308,37593127,108101214,"Dec 25","Robin Swicord","nm0842523",9,"producer","woman","white","cis","straight","nondisabled"
2019,72,"Little Women","tt3281548","Sony Pictures Releasing",3308,37593127,108101214,"Dec 25","Alexandre Desplat","nm0006035",10,"composer","man","white","cis","straight","nondisabled"
2019,73,"The Intruder","tt6722030","Screen Gems",2231,35419122,35419122,"May 3","Michael Ealy","nm1013003",1,"actor","man","black","cis","straight","nondisabled"
2019,73,"The Intruder","tt6722030","Screen Gems",2231,35419122,35419122,"May 3","Meagan Good","nm0328709",2,"actor","woman","black","cis","straight","nondisabled"
2019,73,"The Intruder","tt6722030","Screen Gems",2231,35419122,35419122,"May 3","Dennis Quaid","nm0000598",3,"actor","man","white","cis","straight","nondisabled"
2019,73,"The Intruder","tt6722030","Screen Gems",2231,35419122,35419122,"May 3","Joseph Sikora","nm0797746",4,"actor","man","white","cis","straight","nondisabled"
2019,73,"The Intruder","tt6722030","Screen Gems",2231,35419122,35419122,"May 3","Deon Taylor","nm1938064",5,"director","man","black","cis","straight","nondisabled"
2019,73,"The Intruder","tt6722030","Screen Gems",2231,35419122,35419122,"May 3","David Loughery","nm0521739",6,"writer","man","white","cis","NA","nondisabled"
2019,73,"The Intruder","tt6722030","Screen Gems",2231,35419122,35419122,"May 3","Roxanne Avent","nm1939331",7,"producer","woman","black","cis","straight","nondisabled"
2019,73,"The Intruder","tt6722030","Screen Gems",2231,35419122,35419122,"May 3","Mark Burg","nm0121117",8,"producer","man","white","cis","straight","nondisabled"
2019,73,"The Intruder","tt6722030","Screen Gems",2231,35419122,35419122,"May 3","Brad Kaplan","nm0438205",9,"producer","man","NA","cis","straight","nondisabled"
2019,73,"The Intruder","tt6722030","Screen Gems",2231,35419122,35419122,"May 3","Jonathan Schwartz","nm2239498",10,"producer","man","white","cis","straight","nondisabled"
2019,74,"The Hustle","tt1298644","United Artists Releasing",3077,35417038,35417038,"May 10","Anne Hathaway","nm0004266",1,"actor","woman","white","cis","straight","nondisabled"
2019,74,"The Hustle","tt1298644","United Artists Releasing",3077,35417038,35417038,"May 10","Rebel Wilson","nm2313103",2,"actor","woman","white","cis","straight","nondisabled"
2019,74,"The Hustle","tt1298644","United Artists Releasing",3077,35417038,35417038,"May 10","Alex Sharp","nm5189784",3,"actor","man","white","cis","straight","nondisabled"
2019,74,"The Hustle","tt1298644","United Artists Releasing",3077,35417038,35417038,"May 10","Tim Blake Nelson","nm0625789",4,"actor","man","white","cis","straight","nondisabled"
2019,74,"The Hustle","tt1298644","United Artists Releasing",3077,35417038,35417038,"May 10","Chris Addison","nm1128050",5,"director","man","white","cis","straight","nondisabled"
2019,74,"The Hustle","tt1298644","United Artists Releasing",3077,35417038,35417038,"May 10","Stanley Shapiro","nm0788630",6,"writer","man","white","cis","straight","nondisabled"
2019,74,"The Hustle","tt1298644","United Artists Releasing",3077,35417038,35417038,"May 10","Paul Henning","nm0377417",7,"writer","man","white","cis","straight","nondisabled"
2019,74,"The Hustle","tt1298644","United Artists Releasing",3077,35417038,35417038,"May 10","Dale Launer","nm0490958",8,"writer","man","white","cis","straight","nondisabled"
2019,74,"The Hustle","tt1298644","United Artists Releasing",3077,35417038,35417038,"May 10","Jac Schaeffer","nm2356614",9,"writer","woman","white","cis","straight","nondisabled"
2019,74,"The Hustle","tt1298644","United Artists Releasing",3077,35417038,35417038,"May 10","Roger Birnbaum","nm0083696",10,"producer","man","white","cis","straight","nondisabled"
2019,75,"Last Christmas","tt8623904","Universal Pictures",3454,35116450,35150750,"Nov 8","Madison Ingoldsby","nm10916154",1,"actor","woman","white","cis","straight","nondisabled"
2019,75,"Last Christmas","tt8623904","Universal Pictures",3454,35116450,35150750,"Nov 8","Emma Thompson","nm0000668",2,"actor","woman","white","cis","straight","nondisabled"
2019,75,"Last Christmas","tt8623904","Universal Pictures",3454,35116450,35150750,"Nov 8","Boris Isakovic","nm0410667",3,"actor","man","white","cis","straight","nondisabled"
2019,75,"Last Christmas","tt8623904","Universal Pictures",3454,35116450,35150750,"Nov 8","Lucy Miller","nm8838405",4,"actor","woman","white","cis","NA","nondisabled"
2019,75,"Last Christmas","tt8623904","Universal Pictures",3454,35116450,35150750,"Nov 8","Paul Feig","nm0082450",5,"director","man","white","cis","straight","nondisabled"
2019,75,"Last Christmas","tt8623904","Universal Pictures",3454,35116450,35150750,"Nov 8","George Michael","nm0584117",6,"writer","man","white","cis","lgb","nondisabled"
2019,75,"Last Christmas","tt8623904","Universal Pictures",3454,35116450,35150750,"Nov 8","Greg Wise","nm0936353",7,"writer","man","white","cis","straight","nondisabled"
2019,75,"Last Christmas","tt8623904","Universal Pictures",3454,35116450,35150750,"Nov 8","Bryony Kimmings","nm6507883",8,"writer","woman","white","cis","straight","nondisabled"
2019,75,"Last Christmas","tt8623904","Universal Pictures",3454,35116450,35150750,"Nov 8","Jessie Henderson","nm2295810",9,"producer","woman","white","cis","straight","nondisabled"
2019,75,"Last Christmas","tt8623904","Universal Pictures",3454,35116450,35150750,"Nov 8","David Livingstone","nm5928339",10,"producer","man","white","cis","straight","nondisabled"
2019,76,"Overcomer","tt8186318","Affirm Films",2293,34746945,34746945,"Aug 23","Alex Kendrick","nm1731937",1,"actor","man","white","cis","straight","nondisabled"
2019,76,"Overcomer","tt8186318","Affirm Films",2293,34746945,34746945,"Aug 23","Shari Rigby","nm2368990",2,"actor","woman","white","cis","straight","nondisabled"
2019,76,"Overcomer","tt8186318","Affirm Films",2293,34746945,34746945,"Aug 23","Aryn Wright-Thompson","nm10021504",3,"actor","woman","black","cis","NA","nondisabled"
2019,76,"Overcomer","tt8186318","Affirm Films",2293,34746945,34746945,"Aug 23","Holly A. Morris","nm4434362",4,"actor","woman","white","cis","straight","nondisabled"
2019,76,"Overcomer","tt8186318","Affirm Films",2293,34746945,34746945,"Aug 23","Stephen Kendrick","nm1726854",5,"writer","man","white","cis","straight","nondisabled"
2019,76,"Overcomer","tt8186318","Affirm Films",2293,34746945,34746945,"Aug 23","Aaron Burns","nm3260275",6,"producer","man","black","cis","straight","nondisabled"
2019,76,"Overcomer","tt8186318","Affirm Films",2293,34746945,34746945,"Aug 23","Justin Tolley","nm2863272",7,"producer","man","white","cis","straight","nondisabled"
2019,76,"Overcomer","tt8186318","Affirm Films",2293,34746945,34746945,"Aug 23","Paul Mills","nm0590141",8,"composer","man","white","cis","straight","nondisabled"
2019,76,"Overcomer","tt8186318","Affirm Films",2293,34746945,34746945,"Aug 23","Bob Scott","nm0778894",9,"cinematographer","man","white","cis","straight","nondisabled"
2019,76,"Overcomer","tt8186318","Affirm Films",2293,34746945,34746945,"Aug 23","Bill Ebel","nm2838269",10,"editor","man","white","cis","straight","nondisabled"
2019,77,"Cold Pursuit","tt5719748","Lionsgate",2630,32138862,32138862,"Feb 8","Liam Neeson","nm0000553",1,"actor","man","white","cis","straight","nondisabled"
2019,77,"Cold Pursuit","tt5719748","Lionsgate",2630,32138862,32138862,"Feb 8","Laura Dern","nm0000368",2,"actor","woman","white","cis","straight","nondisabled"
2019,77,"Cold Pursuit","tt5719748","Lionsgate",2630,32138862,32138862,"Feb 8","Micheál Richardson","nm6183410",3,"actor","man","white","cis","straight","nondisabled"
2019,77,"Cold Pursuit","tt5719748","Lionsgate",2630,32138862,32138862,"Feb 8","Michael Eklund","nm1002664",4,"actor","man","white","cis","straight","nondisabled"
2019,77,"Cold Pursuit","tt5719748","Lionsgate",2630,32138862,32138862,"Feb 8","Hans Petter Moland","nm0596407",5,"director","man","white","cis","straight","nondisabled"
2019,77,"Cold Pursuit","tt5719748","Lionsgate",2630,32138862,32138862,"Feb 8","Frank Baldwin","nm2737558",6,"writer","man","white","cis","straight","nondisabled"
2019,77,"Cold Pursuit","tt5719748","Lionsgate",2630,32138862,32138862,"Feb 8","Kim Fupz Aakeson","nm0007344",7,"writer","man","white","cis","straight","nondisabled"
2019,77,"Cold Pursuit","tt5719748","Lionsgate",2630,32138862,32138862,"Feb 8","Finn Gjerdrum","nm0321521",8,"producer","man","white","cis","straight","nondisabled"
2019,77,"Cold Pursuit","tt5719748","Lionsgate",2630,32138862,32138862,"Feb 8","Stein B. Kvae","nm1626598",9,"producer","man","white","cis","NA","nondisabled"
2019,77,"Cold Pursuit","tt5719748","Lionsgate",2630,32138862,32138862,"Feb 8","Michael Shamberg","nm0787834",10,"producer","man","white","cis","straight","nondisabled"
2019,78,"Doctor Sleep","tt5606664","Warner Bros.",3855,31543097,31581712,"Nov 8","Ewan McGregor","nm0000191",1,"actor","man","white","cis","straight","nondisabled"
2019,78,"Doctor Sleep","tt5606664","Warner Bros.",3855,31543097,31581712,"Nov 8","Rebecca Ferguson","nm0272581",2,"actor","woman","white","cis","straight","nondisabled"
2019,78,"Doctor Sleep","tt5606664","Warner Bros.",3855,31543097,31581712,"Nov 8","Kyliegh Curran","nm7738797",3,"actor","woman","black","cis","straight","nondisabled"
2019,78,"Doctor Sleep","tt5606664","Warner Bros.",3855,31543097,31581712,"Nov 8","Cliff Curtis","nm0193295",4,"actor","man","pacific","cis","straight","nondisabled"
2019,78,"Doctor Sleep","tt5606664","Warner Bros.",3855,31543097,31581712,"Nov 8","Mike Flanagan","nm1093039",5,"director","man","white","cis","straight","nondisabled"
2019,78,"Doctor Sleep","tt5606664","Warner Bros.",3855,31543097,31581712,"Nov 8","Stephen King","nm0000175",6,"writer","man","white","cis","straight","nondisabled"
2019,78,"Doctor Sleep","tt5606664","Warner Bros.",3855,31543097,31581712,"Nov 8","Jon Berg","nm1153895",7,"producer","man","white","cis","straight","nondisabled"
2019,78,"Doctor Sleep","tt5606664","Warner Bros.",3855,31543097,31581712,"Nov 8","Trevor Macy","nm1006167",8,"producer","man","white","cis","straight","nondisabled"
2019,78,"Doctor Sleep","tt5606664","Warner Bros.",3855,31543097,31581712,"Nov 8","The Newton Brothers","nm2435752",9,"composer","man","white","cis","straight","nondisabled"
2019,78,"Doctor Sleep","tt5606664","Warner Bros.",3855,31543097,31581712,"Nov 8","Michael Fimognari","nm0277342",10,"cinematographer","man","white","cis","straight","nondisabled"
2019,79,"Dragon Ball Super: Broly","tt7961060","FUNimation Entertainment",1267,30712119,30712119,"Jan 16","Masako Nozawa","nm0637586",1,"actor","woman","asian","cis","straight","nondisabled"
2019,79,"Dragon Ball Super: Broly","tt7961060","FUNimation Entertainment",1267,30712119,30712119,"Jan 16","Aya Hisakawa","nm0386752",2,"actor","woman","asian","cis","straight","nondisabled"
2019,79,"Dragon Ball Super: Broly","tt7961060","FUNimation Entertainment",1267,30712119,30712119,"Jan 16","Ryô Horikawa","nm0394690",3,"actor","man","asian","cis","straight","nondisabled"
2019,79,"Dragon Ball Super: Broly","tt7961060","FUNimation Entertainment",1267,30712119,30712119,"Jan 16","Toshio Furukawa","nm0299192",4,"actor","man","asian","cis","straight","nondisabled"
2019,79,"Dragon Ball Super: Broly","tt7961060","FUNimation Entertainment",1267,30712119,30712119,"Jan 16","Tatsuya Nagamine","nm0619110",5,"director","man","asian","cis","NA","nondisabled"
2019,79,"Dragon Ball Super: Broly","tt7961060","FUNimation Entertainment",1267,30712119,30712119,"Jan 16","Akira Toriyama","nm0868066",6,"writer","man","asian","cis","straight","nondisabled"
2019,79,"Dragon Ball Super: Broly","tt7961060","FUNimation Entertainment",1267,30712119,30712119,"Jan 16","Norihito Sumitomo","nm1119778",7,"composer","man","asian","cis","straight","nondisabled"
2019,79,"Dragon Ball Super: Broly","tt7961060","FUNimation Entertainment",1267,30712119,30712119,"Jan 16","Takeshi Kusao","nm0476223",8,"actor","man","asian","cis","straight","nondisabled"
2019,79,"Dragon Ball Super: Broly","tt7961060","FUNimation Entertainment",1267,30712119,30712119,"Jan 16","Ryûsei Nakao","nm0620333",9,"actor","man","asian","cis","straight","nondisabled"
2019,79,"Dragon Ball Super: Broly","tt7961060","FUNimation Entertainment",1267,30712119,30712119,"Jan 16","Kôichi Yamadera","nm0945290",10,"actor","man","asian","cis","straight","nondisabled"
2019,80,"Long Shot","tt2139881","Lionsgate",3230,30316271,30316271,"May 3","Charlize Theron","nm0000234",1,"actor","woman","white","cis","straight","nondisabled"
2019,80,"Long Shot","tt2139881","Lionsgate",3230,30316271,30316271,"May 3","Seth Rogen","nm0736622",2,"actor","man","white","cis","straight","nondisabled"
2019,80,"Long Shot","tt2139881","Lionsgate",3230,30316271,30316271,"May 3","June Diane Raphael","nm2053085",3,"actor","woman","white","cis","straight","nondisabled"
2019,80,"Long Shot","tt2139881","Lionsgate",3230,30316271,30316271,"May 3","O'Shea Jackson Jr.","nm6578009",4,"actor","man","black","cis","straight","nondisabled"
2019,80,"Long Shot","tt2139881","Lionsgate",3230,30316271,30316271,"May 3","Jonathan Levine","nm1349522",5,"director","man","white","cis","straight","nondisabled"
2019,80,"Long Shot","tt2139881","Lionsgate",3230,30316271,30316271,"May 3","Dan Sterling","nm1003839",6,"writer","man","white","cis","straight","nondisabled"
2019,80,"Long Shot","tt2139881","Lionsgate",3230,30316271,30316271,"May 3","Liz Hannah","nm2176283",7,"writer","woman","white","cis","straight","nondisabled"
2019,80,"Long Shot","tt2139881","Lionsgate",3230,30316271,30316271,"May 3","A.J. Dix","nm0228690",8,"producer","man","white","cis","straight","nondisabled"
2019,80,"Long Shot","tt2139881","Lionsgate",3230,30316271,30316271,"May 3","Evan Goldberg","nm1698571",9,"producer","man","white","cis","straight","nondisabled"
2019,80,"Long Shot","tt2139881","Lionsgate",3230,30316271,30316271,"May 3","Beth Kono","nm1461537",10,"producer","woman","asian","cis","straight","nondisabled"
2019,81,"Spies in Disguise","tt5814534","Twentieth Century Fox",3502,29323688,66757013,"Dec 25","Rachel Brosnahan","nm3014031",1,"actor","woman","white","cis","straight","nondisabled"
2019,81,"Spies in Disguise","tt5814534","Twentieth Century Fox",3502,29323688,66757013,"Dec 25","Jarrett Bruno","nm11227603",2,"actor","man","NA","NA","NA","NA"
2019,81,"Spies in Disguise","tt5814534","Twentieth Century Fox",3502,29323688,66757013,"Dec 25","Claire Crosby","nm11336007",3,"actor","woman","white","cis","straight","nondisabled"
2019,81,"Spies in Disguise","tt5814534","Twentieth Century Fox",3502,29323688,66757013,"Dec 25","Toru Uchikado","nm5337106",4,"actor","man","asian","cis","NA","nondisabled"
2019,81,"Spies in Disguise","tt5814534","Twentieth Century Fox",3502,29323688,66757013,"Dec 25","Nick Bruno","nm2939767",5,"director","man","white","cis","straight","nondisabled"
2019,81,"Spies in Disguise","tt5814534","Twentieth Century Fox",3502,29323688,66757013,"Dec 25","Troy Quane","nm0702863",6,"director","man","white","cis","NA","nondisabled"
2019,81,"Spies in Disguise","tt5814534","Twentieth Century Fox",3502,29323688,66757013,"Dec 25","Lucas Martell","nm1909378",7,"writer","man","white","cis","straight","nondisabled"
2019,81,"Spies in Disguise","tt5814534","Twentieth Century Fox",3502,29323688,66757013,"Dec 25","Cindy Davis","nm1248357",8,"writer","woman","white","cis","straight","nondisabled"
2019,81,"Spies in Disguise","tt5814534","Twentieth Century Fox",3502,29323688,66757013,"Dec 25","Brad Copeland","nm0178589",9,"writer","man","white","cis","straight","nondisabled"
2019,81,"Spies in Disguise","tt5814534","Twentieth Century Fox",3502,29323688,66757013,"Dec 25","Lloyd Taylor","nm1124448",10,"writer","man","white","cis","NA","nondisabled"
2019,82,"Child's Play","tt8663516","United Artists Releasing",3007,29208403,29208403,"Jun 21","Tim Matheson","nm0001513",1,"actor","man","white","cis","straight","nondisabled"
2019,82,"Child's Play","tt8663516","United Artists Releasing",3007,29208403,29208403,"Jun 21","Ben Andrusco-Daon","nm9354402",2,"actor","man","white","cis","straight","nondisabled"
2019,82,"Child's Play","tt8663516","United Artists Releasing",3007,29208403,29208403,"Jun 21","Zahra Anderson","nm4530746",3,"actor","woman","black","cis","straight","nondisabled"
2019,82,"Child's Play","tt8663516","United Artists Releasing",3007,29208403,29208403,"Jun 21","Serge Jaswal","nm2114724",4,"actor","man","asian","cis","straight","nondisabled"
2019,82,"Child's Play","tt8663516","United Artists Releasing",3007,29208403,29208403,"Jun 21","Lars Klevberg","nm2209002",5,"director","man","white","cis","straight","nondisabled"
2019,82,"Child's Play","tt8663516","United Artists Releasing",3007,29208403,29208403,"Jun 21","Tyler Burton Smith","nm4167257",6,"writer","man","white","cis","straight","nondisabled"
2019,82,"Child's Play","tt8663516","United Artists Releasing",3007,29208403,29208403,"Jun 21","Don Mancini","nm0238841",7,"writer","man","white","cis","lgb","nondisabled"
2019,82,"Child's Play","tt8663516","United Artists Releasing",3007,29208403,29208403,"Jun 21","John Lafia","nm0480843",8,"writer","man","white","cis","straight","nondisabled"
2019,82,"Child's Play","tt8663516","United Artists Releasing",3007,29208403,29208403,"Jun 21","Tom Holland","nm0276169",9,"writer","man","white","cis","straight","nondisabled"
2019,82,"Child's Play","tt8663516","United Artists Releasing",3007,29208403,29208403,"Jun 21","Seth Grahame-Smith","nm0334381",10,"producer","man","white","cis","straight","nondisabled"
2019,83,"Ready or Not","tt7798634","Fox Searchlight Pictures",2998,28714231,28714231,"Aug 21","Samara Weaving","nm3034977",1,"actor","woman","white","cis","straight","nondisabled"
2019,83,"Ready or Not","tt7798634","Fox Searchlight Pictures",2998,28714231,28714231,"Aug 21","Adam Brody","nm0111013",2,"actor","man","white","cis","straight","nondisabled"
2019,83,"Ready or Not","tt7798634","Fox Searchlight Pictures",2998,28714231,28714231,"Aug 21","Mark O'Brien","nm1975628",3,"actor","man","white","cis","straight","nondisabled"
2019,83,"Ready or Not","tt7798634","Fox Searchlight Pictures",2998,28714231,28714231,"Aug 21","Henry Czerny","nm0001089",4,"actor","man","white","cis","straight","nondisabled"
2019,83,"Ready or Not","tt7798634","Fox Searchlight Pictures",2998,28714231,28714231,"Aug 21","Matt Bettinelli-Olpin","nm2366012",5,"director","man","white","cis","straight","nondisabled"
2019,83,"Ready or Not","tt7798634","Fox Searchlight Pictures",2998,28714231,28714231,"Aug 21","Tyler Gillett","nm2419470",6,"director","man","white","cis","NA","nondisabled"
2019,83,"Ready or Not","tt7798634","Fox Searchlight Pictures",2998,28714231,28714231,"Aug 21","Guy Busick","nm2361509",7,"writer","man","white","cis","straight","nondisabled"
2019,83,"Ready or Not","tt7798634","Fox Searchlight Pictures",2998,28714231,28714231,"Aug 21","R. Christopher Murphy","nm1459583",8,"writer","man","white","cis","NA","nondisabled"
2019,83,"Ready or Not","tt7798634","Fox Searchlight Pictures",2998,28714231,28714231,"Aug 21","Bradley J. Fischer","nm1329482",9,"producer","man","white","cis","straight","nondisabled"
2019,83,"Ready or Not","tt7798634","Fox Searchlight Pictures",2998,28714231,28714231,"Aug 21","William Sherak","nm0792061",10,"producer","man","white","cis","straight","nondisabled"
2019,84,"Happy Death Day 2U","tt8155288","Universal Pictures",3212,28148130,28148130,"Feb 13","Jessica Rothe","nm1557329",1,"actor","woman","white","cis","straight","nondisabled"
2019,84,"Happy Death Day 2U","tt8155288","Universal Pictures",3212,28148130,28148130,"Feb 13","Israel Broussard","nm3441152",2,"actor","man","white","cis","straight","nondisabled"
2019,84,"Happy Death Day 2U","tt8155288","Universal Pictures",3212,28148130,28148130,"Feb 13","Phi Vu","nm7059572",3,"actor","man","asian","cis","straight","nondisabled"
2019,84,"Happy Death Day 2U","tt8155288","Universal Pictures",3212,28148130,28148130,"Feb 13","Suraj Sharma","nm4139037",4,"actor","man","asian","cis","straight","nondisabled"
2019,84,"Happy Death Day 2U","tt8155288","Universal Pictures",3212,28148130,28148130,"Feb 13","Christopher Landon","nm0484907",5,"director","man","white","cis","lgb","nondisabled"
2019,84,"Happy Death Day 2U","tt8155288","Universal Pictures",3212,28148130,28148130,"Feb 13","Scott Lobdell","nm1245146",6,"writer","man","white","cis","straight","nondisabled"
2019,84,"Happy Death Day 2U","tt8155288","Universal Pictures",3212,28148130,28148130,"Feb 13","Jason Blum","nm0089658",7,"producer","man","white","cis","straight","nondisabled"
2019,84,"Happy Death Day 2U","tt8155288","Universal Pictures",3212,28148130,28148130,"Feb 13","Bear McCreary","nm0566970",8,"composer","man","white","cis","straight","nondisabled"
2019,84,"Happy Death Day 2U","tt8155288","Universal Pictures",3212,28148130,28148130,"Feb 13","Toby Oliver","nm0002947",9,"cinematographer","man","white","cis","straight","nondisabled"
2019,84,"Happy Death Day 2U","tt8155288","Universal Pictures",3212,28148130,28148130,"Feb 13","Ben Baudhuin","nm3015807",10,"editor","man","white","cis","straight","NA"
2019,85,"Vice","tt6266538","Annapurna Pictures",2534,28060115,47836282,"Dec 25","Christian Bale","nm0000288",1,"actor","man","white","cis","straight","nondisabled"
2019,85,"Vice","tt6266538","Annapurna Pictures",2534,28060115,47836282,"Dec 25","Amy Adams","nm0010736",2,"actor","woman","white","cis","straight","nondisabled"
2019,85,"Vice","tt6266538","Annapurna Pictures",2534,28060115,47836282,"Dec 25","Steve Carell","nm0136797",3,"actor","man","white","cis","straight","nondisabled"
2019,85,"Vice","tt6266538","Annapurna Pictures",2534,28060115,47836282,"Dec 25","Sam Rockwell","nm0005377",4,"actor","man","white","cis","straight","nondisabled"
2019,85,"Vice","tt6266538","Annapurna Pictures",2534,28060115,47836282,"Dec 25","Adam McKay","nm0570912",5,"director","man","white","cis","straight","nondisabled"
2019,85,"Vice","tt6266538","Annapurna Pictures",2534,28060115,47836282,"Dec 25","Will Ferrell","nm0002071",6,"producer","man","white","cis","straight","nondisabled"
2019,85,"Vice","tt6266538","Annapurna Pictures",2534,28060115,47836282,"Dec 25","Dede Gardner","nm0306890",7,"producer","woman","white","cis","straight","nondisabled"
2019,85,"Vice","tt6266538","Annapurna Pictures",2534,28060115,47836282,"Dec 25","Jeremy Kleiner","nm1250070",8,"producer","man","white","cis","straight","nondisabled"
2019,85,"Vice","tt6266538","Annapurna Pictures",2534,28060115,47836282,"Dec 25","Kevin J. Messick","nm0582111",9,"producer","man","white","cis","straight","nondisabled"
2019,85,"Vice","tt6266538","Annapurna Pictures",2534,28060115,47836282,"Dec 25","Brad Pitt","nm0000093",10,"producer","man","white","cis","straight","nondisabled"
2019,86,"21 Bridges","tt8688634","STX Entertainment",2665,27747269,28539757,"Nov 22","Chadwick Boseman","nm1569276",1,"actor","man","black","cis","straight","nondisabled"
2019,86,"21 Bridges","tt8688634","STX Entertainment",2665,27747269,28539757,"Nov 22","Sienna Miller","nm1092227",2,"actor","woman","white","cis","straight","nondisabled"
2019,86,"21 Bridges","tt8688634","STX Entertainment",2665,27747269,28539757,"Nov 22","J.K. Simmons","nm0799777",3,"actor","man","white","cis","straight","nondisabled"
2019,86,"21 Bridges","tt8688634","STX Entertainment",2665,27747269,28539757,"Nov 22","Stephan James","nm4150847",4,"actor","man","black","cis","straight","nondisabled"
2019,86,"21 Bridges","tt8688634","STX Entertainment",2665,27747269,28539757,"Nov 22","Brian Kirk","nm1047532",5,"director","man","white","cis","straight","nondisabled"
2019,86,"21 Bridges","tt8688634","STX Entertainment",2665,27747269,28539757,"Nov 22","Adam Mervis","nm3401807",6,"writer","man","white","cis","NA","nondisabled"
2019,86,"21 Bridges","tt8688634","STX Entertainment",2665,27747269,28539757,"Nov 22","Matthew Michael Carnahan","nm1996352",7,"writer","man","white","cis","straight","nondisabled"
2019,86,"21 Bridges","tt8688634","STX Entertainment",2665,27747269,28539757,"Nov 22","Logan Coles","nm2086286",8,"producer","man","black","cis","straight","nondisabled"
2019,86,"21 Bridges","tt8688634","STX Entertainment",2665,27747269,28539757,"Nov 22","Mike Larocca","nm1692290",9,"producer","man","white","cis","NA","nondisabled"
2019,86,"21 Bridges","tt8688634","STX Entertainment",2665,27747269,28539757,"Nov 22","Gigi Pritzker","nm0698133",10,"producer","woman","white","cis","straight","nondisabled"
2019,87,"Midsommar","tt8772262","A24",2707,27426361,27426361,"Jul 3","Florence Pugh","nm6073955",1,"actor","woman","white","cis","straight","nondisabled"
2019,87,"Midsommar","tt8772262","A24",2707,27426361,27426361,"Jul 3","Jack Reynor","nm2930503",2,"actor","man","white","cis","straight","nondisabled"
2019,87,"Midsommar","tt8772262","A24",2707,27426361,27426361,"Jul 3","Vilhelm Blomgren","nm9859585",3,"actor","man","white","cis","straight","nondisabled"
2019,87,"Midsommar","tt8772262","A24",2707,27426361,27426361,"Jul 3","William Jackson Harper","nm2860379",4,"actor","man","black","cis","straight","nondisabled"
2019,87,"Midsommar","tt8772262","A24",2707,27426361,27426361,"Jul 3","Ari Aster","nm4170048",5,"director","man","white","cis","straight","nondisabled"
2019,87,"Midsommar","tt8772262","A24",2707,27426361,27426361,"Jul 3","Patrik Andersson","nm5244086",6,"producer","man","white","cis","NA","nondisabled"
2019,87,"Midsommar","tt8772262","A24",2707,27426361,27426361,"Jul 3","Lars Knudsen","nm1185381",7,"producer","man","white","cis","straight","nondisabled"
2019,87,"Midsommar","tt8772262","A24",2707,27426361,27426361,"Jul 3","The Haxan Cloak","nm6438644",8,"composer","man","white","cis","straight","nondisabled"
2019,87,"Midsommar","tt8772262","A24",2707,27426361,27426361,"Jul 3","Pawel Pogorzelski","nm1850507",9,"cinematographer","man","white","cis","straight","nondisabled"
2019,87,"Midsommar","tt8772262","A24",2707,27426361,27426361,"Jul 3","Lucian Johnston","nm2730909",10,"editor","man","white","cis","NA","nondisabled"
2019,88,"Bohemian Rhapsody","tt1727824","Twentieth Century Fox",4000,26614909,216428042,"Nov 2","Rami Malek","nm1785339",1,"actor","man","middleeast","cis","straight","nondisabled"
2019,88,"Bohemian Rhapsody","tt1727824","Twentieth Century Fox",4000,26614909,216428042,"Nov 2","Lucy Boynton","nm2377903",2,"actor","woman","white","cis","straight","nondisabled"
2019,88,"Bohemian Rhapsody","tt1727824","Twentieth Century Fox",4000,26614909,216428042,"Nov 2","Gwilym Lee","nm3152605",3,"actor","man","white","cis","straight","nondisabled"
